,title,artist,albums,showname,date
1587,Who Can Be Loved In This World,Elvis Depressedly,Depressedelica,The Sound Between,2022-03-01
1588,Side Effects,Fog Lake,Dragonchaser,The Sound Between,2022-03-01
1589,makeup,waveform*,library,The Sound Between,2022-03-01
1590,jake - keep it together,Josh Hodges,Sexton Blake,The Sound Between,2022-03-01
1591,In My Room,Frank Ocean,In My Room,The Sound Between,2022-03-01
1592,Josephine,Dirt Buyer,Dirt Buyer,The Sound Between,2022-03-01
1593,Better Than That,Cyberbully Mom Club,Outdoor Activities,The Sound Between,2022-03-01
1594,Her Sinking Sun,Coma Cinema,Blue Suicide,The Sound Between,2022-03-01
1595,Serotonin,Fog Lake,Captain,The Sound Between,2022-03-01
1596,104 Degrees,"Slaughter Beach, Dog",Motorcycle.jpg,The Sound Between,2022-03-01
1597,flower store,tea,flower store,The Sound Between,2022-03-01
1598,Mortal Bus Boy,Shelf Life,"Alright, Okayyy",The Sound Between,2022-03-01
1599,Toes Down,Louke Man,Toes Down,The Sound Between,2022-03-01
1600,Tu Tu Neurotic,The Hellp,Vol. 1,The Sound Between,2022-03-01
1601,1999,Hovvdy,Heavy Lifter,The Sound Between,2022-03-01
1602,Jackson Browne,Hello Shark,Delicate,The Sound Between,2022-03-01
1603,Mean,waveform*,Shooting Star,The Sound Between,2022-03-01
1604,Life Time Warranty,Cyberbully Mom Club,Amy Locust Whatever,The Sound Between,2022-03-01
1605,Trip To Japan,The Shacks,Trip To Japan,The Sound Between,2022-03-01
1606,Maple,Wyatt Smith,Maple,The Sound Between,2022-03-01
1607,Ease,Whirr,Whirr & Nothing (Split Version),The Sound Between,2022-03-01
1608,Intersection,Modern Baseball,Polyvinyl 4-Track Singles Series,The Sound Between,2022-03-01
1609,Winter Snakes,Joy Again,Joy Again,The Sound Between,2022-03-01
1610,Dry Food,Palehound,Dry Food,The Sound Between,2022-03-01
1611,Younger Than You,Whirr,Feels Like You,The Sound Between,2022-03-01
1612,An Abundance of Strawberries,Julia Brown,An Abundance of Strawberries,The Sound Between,2022-03-01
1613,When I Meet You,Hollow Bastion,Heaven Ain't Even a Place,The Sound Between,2022-03-01
1614,Slow Dance II,Naked Giants,SLUFF,The Sound Between,2022-03-01
1615,Wallflower,Moses Campbell,Who Are You? Who Is Anyone?,The Sound Between,2022-03-01
1616,If Blue Could Be Happiness,Florist,If Blue Could Be Happiness,The Sound Between,2022-03-01
1617,Orange Peeler,Horse Jumper of Love,Horse Jumper of Love,The Sound Between,2022-03-01
1618,Arctic Watch,Brett Naucke,Arctic Watch,Content With Fractals,2022-03-01
1619,Whale,Bengalfuel,Braemar,Content With Fractals,2022-03-01
1620,Black Clouds on the Horizon,Black Brunswicker,"The Lonely Plains Sessions, Vol. #3",Content With Fractals,2022-03-01
1621,Crisis,Sachi Kobayashi,Moon and Sea,Content With Fractals,2022-03-01
1622,I Wish We Had More Time,Tyresta,All We Have,Content With Fractals,2022-03-01
1623,Each Of Us Needs Such A Place,Tyresta,Each Of Us Needs Such A Place,Content With Fractals,2022-03-01
1624,Sleep Helix,Cole Pulice,Gloam,Content With Fractals,2022-03-01
1625,Saturnine,Charlatan,The Glass Borders,Content With Fractals,2022-03-01
1626,Bring Up the Scars,Paperbark,What Was Left Behind,Content With Fractals,2022-03-01
1627,Star Card,Mark Tester,Circle City Cassette Works,Content With Fractals,2022-03-01
1628,At Night 1,Mark Tester,Circle City Cassette Works,Content With Fractals,2022-03-01
1629,Brookside Parkway,Mark Tester,Super Hiss,Content With Fractals,2022-03-01
1630,Walkin',STP,Smoke e.m,The American Nightmare,2022-03-01
1631,Miles Safer,STP,Smoke e.m,The American Nightmare,2022-03-01
1632,Four,Live Skull,Bringing Home The Bait,The American Nightmare,2022-03-01
1633,Houseboy,Live Skull,Bringing Home The Bait,The American Nightmare,2022-03-01
1634,Wisdom and Gravy,Live Skull,Bringing Home The Bait,The American Nightmare,2022-03-01
1635,Common Cruelty,Live Skull,Bringing Home The Bait,The American Nightmare,2022-03-01
1636,Reality Breakdown,No Trend,Too Many Humans...,The American Nightmare,2022-03-01
1637,Man in the Trees,Die Kreuzen,October File,The American Nightmare,2022-03-01
1638,Wubba,Guzzard,Get A Witness,The American Nightmare,2022-03-01
1639,Ignorant People,Void,Faith/Void,The American Nightmare,2022-03-01
1640,Time to Die,Void,Faith/Void,The American Nightmare,2022-03-01
1641,Who Are You?,Void,Faith/Void,The American Nightmare,2022-03-01
1642,Submerge,Come,11:11,The American Nightmare,2022-03-01
1643,Dead Molly,Come,Peel Sessions,The American Nightmare,2022-03-01
1644,No New Wave No Fun,Mclusky,Mclusky Do Dallas,The American Nightmare,2022-03-01
1645,Think of Me,Die Kreuzen,Die Kreuzen,The American Nightmare,2022-03-01
1646,This Hope,Die Kreuzen,Die Kreuzen,The American Nightmare,2022-03-01
1647,The Descent,TODAY IS THE DAY,Sadness Will Prevail,The American Nightmare,2022-03-01
1648,Watch Song,Shellac,1000 Hurts,The American Nightmare,2022-03-01
1649,Fragile X,Janitor Joe,Lucky,The American Nightmare,2022-03-01
1650,Drinking With Yow,Halo of Flies,Gay Witch Abortion Sessions (Compilation),The American Nightmare,2022-03-01
1651,Sleep Creep,White Lung,White Lung,The American Nightmare,2022-03-01
1652,Viva La Rat,White Lung,White Lung,The American Nightmare,2022-03-01
1653,Against The Grain,Unsane,Visqueen,The American Nightmare,2022-03-01
1654,Adhesive,Bardo Pond,Bufo Alvarius,The American Nightmare,2022-03-01
1655,In a Dream,Chrome,Chrome Box (Compilation),The American Nightmare,2022-03-01
1656,See-Saw,The Faith Healers,Imaginary Friend,The American Nightmare,2022-03-01
1657,Symphony of Treble,Blonde Redhead,Fake Can Be Just As Good,The American Nightmare,2022-03-01
1658,Peacetika,Cows,Peactika,The American Nightmare,2022-03-01
